procurement_line_item_id,procurement_process_id,procurement_release_id,procurement_event_id,source,tender_reference,title,buyer,country,publication_date,closing_date,matched_iati_identifier,procurement_category,line_item_description,product_family,equipment_entity_id,manufacturer_names,manufacturer_entity_ids,manufacturer_match_method,manufacturer_match_confidence,product_evidence,model_evidence,product_name_evidence,manufacturer_evidence,match_confidence,match_status,match_evidence,recommended_action
proc_item_fe34aedf5608666aaf5c,proc_process_b071fc1503809b8ab510,proc_release_3a2a88a863c81e88e91f,proc_e541855cc1690f4c,UNDP,UNDP-SLE-00322,UNDP-SLE-RFQ-013/26: SUPPLY OF COMPUTER ACCESSORIES,United Nations Development Programme,SIERRA LEONE,2026-09-11,2026-09-22,,,UNDP-SLE-RFQ-013/26: SUPPLY OF COMPUTER ACCESSORIES,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_58bc42d999481340a445,proc_process_f57b6af13225152cbcd0,proc_release_47134cc93d8ec96cc770,proc_032658eca615d553,UNDP,UNDP-COL-03431,GER - Contratación de capacitación de la Brigada de Emergencias del PNUD,United Nations Development Programme,COLOMBIA,2026-09-11,2026-09-25,,,GER - Contratación de capacitación de la Brigada de Emergencias del PNUD,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_38db9b2bc6c71b5f3702,proc_process_1d18a56c13d9c9c55886,proc_release_02834dd465043418ac64,proc_3c0d19d2977a6815,UNDP,UNDP-HQ-02312,Event Management Services for organization of Financing the SDGs Dialogue 2026,United Nations Development Programme,SPAIN,2026-09-11,2026-09-25,,,Event Management Services for organization of Financing the SDGs Dialogue 2026,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_2ed294e10775124102e8,proc_process_71efbed7f554cf27c443,proc_release_2beb00e2e3783647c93b,proc_c022eee8ea5d3985,UNDP,UNDP-GIN-00565,Recrutement d’une ONG pour le Soutien au suivi et à l'évaluation des projets,United Nations Development Programme,GUINEA,2026-09-11,2026-09-28,,,Recrutement d’une ONG pour le Soutien au suivi et à l'évaluation des projets,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_24339da2bb01940f766e,proc_process_7462656e226b1951ed86,proc_release_8fcdc13d8d748d75fe87,proc_affe32852268c7ea,UNDP,UNDP-COL-03432,DES - Estrategia de comunicación y comercialización de los circuitos de turismo,United Nations Development Programme,COLOMBIA,2026-09-11,2026-09-25,,,DES - Estrategia de comunicación y comercialización de los circuitos de turismo,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_803f0685176efd2a54cf,proc_process_e3eecc88b970aaa5b3a1,proc_release_3c85049dafd06c156893,proc_1331c592b279a857,UNDP,UNDP-SLE-00323,RFQ-014/26: SOLARISATION OF ONE PHU IN MOYAMBA DISTRICT IN SIERRA LEONE..,United Nations Development Programme,SIERRA LEONE,2026-09-11,2026-09-25,,,RFQ-014/26: SOLARISATION OF ONE PHU IN MOYAMBA DISTRICT IN SIERRA LEONE..,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_a3114f03383f53745006,proc_process_8cef3d15f6e2b37963e3,proc_release_69ebc701dccc2ac19936,proc_b41908c3ef5b79fa,UNDP,UNDP-URY-00090,Desarrollo de dos instrumentos financieros para medidas de la 2.ª NDC de Uruguay,United Nations Development Programme,URUGUAY,2026-09-11,2026-09-25,,,Desarrollo de dos instrumentos financieros para medidas de la 2.ª NDC de Uruguay,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_68eba00779766ab7d4a7,proc_process_93fd76f217080ca99a4f,proc_release_de04140ed18469f78389,proc_977702fba5444a40,UNDP,98911,"UNW-BIH-2026-00020,1: Study of Pre-Election and Post-Election Data on Women s Representation in BiH",United Nations Development Programme,BOSNIA AND HERZEGOVINA,2026-09-10,2026-09-25,,,"UNW-BIH-2026-00020,1: Study of Pre-Election and Post-Election Data on Women s Representation in BiH",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_585465858b54891a119d,proc_process_13a6fcd7e4fbf34d0099,proc_release_d6ec316d03ece6004ae4,proc_3bb924827c76d47b,UNDP,98910,JAVNI POZIV ZA ORGANIZACIJE CIVILNOG DRUŠTVA/NEVLADINE ORGANIZACIJE U BOSNI I HERCEGOVINI ZA PREDAJU PRIJEDLOGA PROJEKATA U SKLOPU REGIONALNOG PROGRAMA LOKALNE DEMOKRATIJE NA ZAPADNOM BALKANU 3 (ReLOaD3) U GRADU GRADIŠKA,United Nations Development Programme,BOSNIA AND HERZEGOVINA,2026-09-10,2026-10-08,,,JAVNI POZIV ZA ORGANIZACIJE CIVILNOG DRUŠTVA/NEVLADINE ORGANIZACIJE U BOSNI I HERCEGOVINI ZA PREDAJU PRIJEDLOGA PROJEKATA U SKLOPU REGIONALNOG PROGRAMA LOKALNE DEMOKRATIJE NA ZAPADNOM BALKANU 3 (ReLOaD3) U GRADU GRADIŠKA,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_1eb70fe5e4588c217bb0,proc_process_41ab1abb8cfeb6e76e90,proc_release_943f061565a53680ef5e,proc_80b9959a29432285,UNDP,98909,Low Value Grant for Public Private Partnerships (PPPs) and/or Public Private Community Partnership (PPCPs),United Nations Development Programme,INDONESIA,2026-09-10,2026-10-01,,,Low Value Grant for Public Private Partnerships (PPPs) and/or Public Private Community Partnership (PPCPs),,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_ce7adb34404dbaaf055c,proc_process_b6a7c3700bd20d26a68e,proc_release_8063a5b761dd048660d1,proc_e5b274996997f93c,UNDP,UNCDF-00699,Consulting Firm for the Deployment of an AI-Enabled Career Services Platform,United Nations Development Programme,GHANA,2026-09-10,2026-10-01,,,Consulting Firm for the Deployment of an AI-Enabled Career Services Platform,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_3979256748a49cb7b123,proc_process_2104961b70b47c0898ce,proc_release_2ed11a90c3ddc74c12db,proc_a853c5b493647c6c,UNDP,UNDP-IND-00830,"RFP-088-IND-2026-Agency for Technical Assistance under PM-DDKY, MP",United Nations Development Programme,INDIA,2026-09-10,2026-09-24,,,"RFP-088-IND-2026-Agency for Technical Assistance under PM-DDKY, MP",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_4a067fe5d6713f957779,proc_process_8fc92ab1d122091533ce,proc_release_fe35eda992afc781321f,proc_c7d0b213fbefe52d,UNDP,UNDP-KAZ-00772,Поставка стенда визуализации потоков и подвижных донных наносов,United Nations Development Programme,KAZAKHSTAN,2026-09-10,2026-09-24,,,Поставка стенда визуализации потоков и подвижных донных наносов,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_17dfddacb3f57ee5fbbd,proc_process_6e0e04269e9462bf3baf,proc_release_30ae387acd05f9acc7f0,proc_33746ba4edbb5b06,UNDP,UNDP-KAZ-00774,International consultant on sustainability disclosure policy,United Nations Development Programme,KAZAKHSTAN,2026-09-10,2026-09-24,,,International consultant on sustainability disclosure policy,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_1bd214745a509f7d351b,proc_process_65019b63a672d2056b62,proc_release_e96dd978f323b8267edc,proc_08d6be5cd94f04f3,UNDP,UNDP-BRA-01241,Contratação de mão de obra terceirizada na modalidade LTA,United Nations Development Programme,BRAZIL,2026-09-10,2026-10-09,,,Contratação de mão de obra terceirizada na modalidade LTA,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_defe5d6b290892e45d4f,proc_process_1e089b5d563ef532723b,proc_release_dd7805a0662a0672386b,proc_5a6128a5c619f85b,UNDP,UNDP-NGA-01494,Individual Consultant - Professional Editing Services,United Nations Development Programme,NIGERIA,2026-09-10,2026-09-18,,,Individual Consultant - Professional Editing Services,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_229971249f6dc7cf6cdf,proc_process_38d398edc193870675be,proc_release_e1313533b785db30fcf5,proc_d4348e9ff5b46fe3,UNDP,UNDP-TZA-00433,National Consultant - Formulation Strengthened Access to Justice Programme in T,United Nations Development Programme,TANZANIA,2026-09-10,2026-09-18,,,National Consultant - Formulation Strengthened Access to Justice Programme in T,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_d3f339c2953b5f335f1a,proc_process_a89de1ebe61f353dbf55,proc_release_be4b8702258c66241f67,proc_d0023a9b625340a7,UNDP,UNDP-CIV-00500,Travaux de construction de poste de police de proximité en deux (02) lots,United Nations Development Programme,COTE d'IVOIRE,2026-09-10,2026-09-30,,,Travaux de construction de poste de police de proximité en deux (02) lots,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_301f0830418eb6fa9c22,proc_process_2c614ac280c69889f0b2,proc_release_b0e575710b8213b9adbd,proc_96d11cd043870499,UNDP,UNDP-JAM-00220,Environmental Policy Specialist,United Nations Development Programme,JAMAICA,2026-09-10,2026-09-24,,,Environmental Policy Specialist,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_a59475ea728a850d0716,proc_process_9d2cb67bbf3e7b43abf7,proc_release_fb6aa6a11e36606f4f19,proc_ca14fb750bb4f034,UNDP,UNDP-MRT-00313,Recrutement Agence de communication nationale_ Programme SUSTAIN,United Nations Development Programme,MAURITANIA,2026-09-10,2026-09-25,,,Recrutement Agence de communication nationale_ Programme SUSTAIN,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_27be532cd140f3a3750a,proc_process_3d7c4f5bab829b9d2586,proc_release_61ae516a31d3f143ce1e,proc_144b5a9bb29baa99,UNDP,UNDP-SEN-00620,RECRUTEMENT IC POUR ELABORER LE PLAN DE FINANCEMENT DE LA BIODIVERSITE,United Nations Development Programme,SENEGAL,2026-09-10,2026-09-28,,,RECRUTEMENT IC POUR ELABORER LE PLAN DE FINANCEMENT DE LA BIODIVERSITE,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_c65d0f8cfb4923c60b5d,proc_process_08e2f02bf2370ec49ed2,proc_release_5f378d1822004c8a8f78,proc_f1acf5ca97a3a4e3,UNDP,UNDP-PHL-01027,Long-Term Agreements for Travel Management Services for UN Philippines,United Nations Development Programme,PHILIPPINES,2026-09-10,2026-09-24,,,Long-Term Agreements for Travel Management Services for UN Philippines,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_600c7320e97651e0eeee,proc_process_85767d260829c1802494,proc_release_089b0c4d1960dfc446da,proc_1638ddb76298d30a,UNDP,UNDP-PAK-01721,UNDP-RFQ-2026-229: Supply of Furniture Item,United Nations Development Programme,PAKISTAN,2026-09-10,2026-09-24,,,UNDP-RFQ-2026-229: Supply of Furniture Item,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_eb7da633cb842e4066ac,proc_process_2e4891030c33ed1158a7,proc_release_6bce033be12693d6e16f,proc_927930158c9d101b,UNDP,UNDP-DZA-00304,SOP sur la qualité des données VIH,United Nations Development Programme,ALGERIA,2026-09-10,2026-09-24,,,SOP sur la qualité des données VIH,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_83eab55c27be2857f398,proc_process_805b806e5e2c96d6e105,proc_release_16804450a276abe0bbb4,proc_d10e7df824d87c09,UNDP,UNDP-ZWE-02046,Supply and Delivery of ICT Network Infrastructure Equipment and Related Accessor,United Nations Development Programme,ZIMBABWE,2026-09-10,2026-09-21,,,Supply and Delivery of ICT Network Infrastructure Equipment and Related Accessor,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_e9c7723fab7e3868d6cc,proc_process_c7f5889a466c16c6c403,proc_release_80019af9dea4637fb858,proc_185a2da428b5dece,UNDP,UNDP-ZWE-02042,UNDP-ZWE-0174( National Clinical Laboratory Data Analytics and Dashboard.),United Nations Development Programme,ZIMBABWE,2026-09-10,2026-09-21,,,UNDP-ZWE-0174( National Clinical Laboratory Data Analytics and Dashboard.),,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_1dbd615c4a84991a8244,proc_process_1075575dee3b29f47548,proc_release_c36d3f3448f195aa81b3,proc_c98400d216289b08,UNDP,UNDP-BIH-01647,SDG2030BIH-Expert for Development of the SDG Business Pioneers Award Methodology,United Nations Development Programme,BOSNIA AND HERZEGOVINA,2026-09-10,2026-09-24,,,SDG2030BIH-Expert for Development of the SDG Business Pioneers Award Methodology,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_6ba80ad057f399716cb6,proc_process_1e52458f567895166dcf,proc_release_d524c7b1cc65ce66ad63,proc_faee04b8cf35a63a,UNDP,UNDP-LKA-00733,RFQ/GRACE/2609/53 - Procurement of Mobile Sanitation Units,United Nations Development Programme,SRI LANKA,2026-09-10,2026-09-23,,,RFQ/GRACE/2609/53 - Procurement of Mobile Sanitation Units,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_4cb669bdf0b8577ae9c6,proc_process_efd2e0cb9c706f034973,proc_release_4d05bb0691046d1275ab,proc_f992d146a1e69404,UNDP,UNDP-NGA-01503,"Implementing Partner for the YAI (Cohort 2) in Abia, Plateau, Akwa Ibom States",United Nations Development Programme,NIGERIA,2026-09-10,2026-09-22,,,"Implementing Partner for the YAI (Cohort 2) in Abia, Plateau, Akwa Ibom States",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_6ffe5237292ae88f4622,proc_process_ee297e82e155576d588d,proc_release_60961ea8d3d7b7db3917,proc_c02fb47c30a399a4,UNDP,UNDP-NGA-01508,"Implementing Partner for the YAI (Cohort 2) in Niger, Taraba and Katsina States",United Nations Development Programme,NIGERIA,2026-09-10,2026-09-22,,,"Implementing Partner for the YAI (Cohort 2) in Niger, Taraba and Katsina States",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_9b556ec6845488f74690,proc_process_33d9b6acf9bf590601c6,proc_release_dca71f3844985063a1ba,proc_05f5a790ccf07fb7,UNDP,UNDP-IND-00831,RFP-090-IND-2026-CSR/Philanthropic Convergence and Investment Mobilisation under,United Nations Development Programme,INDIA,2026-09-10,2026-09-24,,,RFP-090-IND-2026-CSR/Philanthropic Convergence and Investment Mobilisation under,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_ed17b77fcd9436ccdfcb,proc_process_3ca40fc11ecbb4eea488,proc_release_43a5108981421ae2b953,proc_418a788ebee27aa4,UNDP,UNDP-UZB-01998,"Modernization of 3 schools (GUZOR-15, KASBI-55, KASBI-56) in Kashkadarya Region",United Nations Development Programme,UZBEKISTAN,2026-09-10,2026-09-30,,,"Modernization of 3 schools (GUZOR-15, KASBI-55, KASBI-56) in Kashkadarya Region",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_ae7eac47e0e5c8967a21,proc_process_23084b83300d1b8211b1,proc_release_f528de6f5fea1f43f623,proc_f6fb5aa039a5a23c,UNDP,UNDP-VNM-02344,RfQ for the provision of Conference room equipment for UNDP Viet Nam,United Nations Development Programme,VIET NAM,2026-09-10,2026-09-24,,,RfQ for the provision of Conference room equipment for UNDP Viet Nam,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_3c2173865d5c422d25c9,proc_process_2098931f0a7a651f1b77,proc_release_7eee5bfcd33c11bf9fd5,proc_34738d0a66a7419e,UNDP,UNDP-KAZ-00771,National Expert on Assessment and Prioritization of Adaptation Measures,United Nations Development Programme,KAZAKHSTAN,2026-09-10,2026-09-23,,,National Expert on Assessment and Prioritization of Adaptation Measures,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_0ffd78c92335875d74fc,proc_process_373930e2131eb9af33a0,proc_release_13e7959ab2d7333a05d0,proc_e8775f775a8ffac4,UNDP,UNDP-KAZ-00767,Долгосрочные соглашения на оказание услуг проживания в отеле и конференц-пакета,United Nations Development Programme,KAZAKHSTAN,2026-09-10,2026-10-01,,,Долгосрочные соглашения на оказание услуг проживания в отеле и конференц-пакета,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_46aea433114a57828d38,proc_process_56eb231cf549194671b7,proc_release_3db9b5dc21a0463891bf,proc_32c74eb63d7cf134,UNDP,UNDP-MRT-00311,Cabinet national chargé de l’élaboration du Plan de mise en œuvre de la CDN 3.0,United Nations Development Programme,MAURITANIA,2026-09-10,2026-09-24,,,Cabinet national chargé de l’élaboration du Plan de mise en œuvre de la CDN 3.0,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
